cuda
Files already downloaded and verified
Files already downloaded and verified
Epoch:  0 Batch:   1 Loss: ['3.3617', '1.6796', '0.6380'] Accuracy Train: ['9.0%', '11.0%', '9.5%']%
Epoch:  0 Batch:  11 Loss: ['2.3006', '1.2088', '0.5216'] Accuracy Train: ['31.7%', '28.1%', '19.5%']%
Epoch:  0 Batch:  21 Loss: ['2.0418', '1.0542', '0.4719'] Accuracy Train: ['37.9%', '33.7%', '24.6%']%
Epoch:  0 Batch:  31 Loss: ['1.9040', '0.9719', '0.4422'] Accuracy Train: ['41.7%', '37.5%', '28.3%']%
Epoch:  0 Batch:  41 Loss: ['1.8164', '0.9374', '0.4276'] Accuracy Train: ['44.4%', '40.7%', '31.1%']%
Epoch:  0 Batch:  51 Loss: ['1.5915', '0.8238', '0.3975'] Accuracy Train: ['47.0%', '43.4%', '33.8%']%
Epoch:  0 Batch:  61 Loss: ['1.6356', '0.8210', '0.3802'] Accuracy Train: ['48.8%', '45.5%', '35.9%']%
Epoch:  0 Batch:  71 Loss: ['1.5036', '0.7458', '0.3483'] Accuracy Train: ['50.5%', '47.2%', '37.9%']%
Epoch:  0 Batch:  81 Loss: ['1.5217', '0.7430', '0.3484'] Accuracy Train: ['52.0%', '49.0%', '39.9%']%

Tests: 10000 | Loss: ['1.48', '1.43', '1.74'] | Accuracy Test: ['62.98%', '63.06%', '53.60%'] | Times: [['7.38ms', '11.45ms'], ['8.87ms', '5.78ms'], ['8.51ms', '5.33ms']] | CNFs: ['0.59', '0.61', '0.53']

Epoch:  1 Batch:   1 Loss: ['1.4358', '0.7183', '0.3426'] Accuracy Train: ['65.0%', '61.8%', '51.8%']%
Epoch:  1 Batch:  11 Loss: ['1.3742', '0.6590', '0.3016'] Accuracy Train: ['65.8%', '64.8%', '56.5%']%
Epoch:  1 Batch:  21 Loss: ['1.3094', '0.6230', '0.3062'] Accuracy Train: ['66.2%', '66.0%', '57.1%']%
Epoch:  1 Batch:  31 Loss: ['1.2198', '0.5943', '0.2833'] Accuracy Train: ['66.6%', '66.8%', '58.1%']%
Epoch:  1 Batch:  41 Loss: ['1.2561', '0.5844', '0.2902'] Accuracy Train: ['66.7%', '67.4%', '59.1%']%
Epoch:  1 Batch:  51 Loss: ['1.2706', '0.6039', '0.2956'] Accuracy Train: ['66.9%', '67.9%', '59.6%']%
Epoch:  1 Batch:  61 Loss: ['1.2092', '0.5611', '0.2561'] Accuracy Train: ['67.1%', '68.2%', '60.5%']%
Epoch:  1 Batch:  71 Loss: ['1.2211', '0.5667', '0.2735'] Accuracy Train: ['67.5%', '68.6%', '61.2%']%
Epoch:  1 Batch:  81 Loss: ['1.1303', '0.4934', '0.2427'] Accuracy Train: ['68.0%', '69.2%', '61.9%']%

Tests: 10000 | Loss: ['1.21', '1.03', '1.27'] | Accuracy Test: ['69.92%', '73.98%', '66.95%'] | Times: [['6.89ms', '10.90ms'], ['8.50ms', '5.63ms'], ['8.25ms', '5.15ms']] | CNFs: ['0.67', '0.72', '0.67']

Epoch:  2 Batch:   1 Loss: ['1.1870', '0.5047', '0.2560'] Accuracy Train: ['70.0%', '73.2%', '66.5%']%
Epoch:  2 Batch:  11 Loss: ['1.0958', '0.5088', '0.2442'] Accuracy Train: ['71.6%', '73.0%', '65.8%']%
Epoch:  2 Batch:  21 Loss: ['0.9961', '0.4514', '0.2207'] Accuracy Train: ['73.2%', '74.6%', '67.3%']%
Epoch:  2 Batch:  31 Loss: ['1.0440', '0.4861', '0.2368'] Accuracy Train: ['73.4%', '75.1%', '68.1%']%
Epoch:  2 Batch:  41 Loss: ['1.0419', '0.4617', '0.2242'] Accuracy Train: ['73.9%', '75.6%', '68.7%']%
Epoch:  2 Batch:  51 Loss: ['1.0812', '0.4459', '0.2256'] Accuracy Train: ['74.0%', '75.9%', '69.4%']%
Epoch:  2 Batch:  61 Loss: ['0.9741', '0.4139', '0.2072'] Accuracy Train: ['74.2%', '76.1%', '69.8%']%
Epoch:  2 Batch:  71 Loss: ['0.9317', '0.4094', '0.1976'] Accuracy Train: ['74.2%', '76.4%', '70.1%']%
Epoch:  2 Batch:  81 Loss: ['1.0317', '0.4359', '0.2078'] Accuracy Train: ['74.5%', '76.8%', '70.6%']%

Tests: 10000 | Loss: ['1.06', '0.91', '1.08'] | Accuracy Test: ['73.39%', '76.65%', '71.94%'] | Times: [['7.76ms', '11.32ms'], ['8.43ms', '5.73ms'], ['8.30ms', '5.15ms']] | CNFs: ['0.72', '0.77', '0.74']

Epoch:  3 Batch:   1 Loss: ['0.9423', '0.3999', '0.2010'] Accuracy Train: ['76.8%', '79.7%', '73.5%']%
Epoch:  3 Batch:  11 Loss: ['0.9436', '0.3704', '0.1792'] Accuracy Train: ['77.1%', '80.1%', '74.0%']%
Epoch:  3 Batch:  21 Loss: ['0.9124', '0.3705', '0.1902'] Accuracy Train: ['77.9%', '80.3%', '74.8%']%
Epoch:  3 Batch:  31 Loss: ['0.9460', '0.4009', '0.1995'] Accuracy Train: ['77.8%', '80.6%', '75.1%']%
Epoch:  3 Batch:  41 Loss: ['0.9273', '0.3830', '0.1863'] Accuracy Train: ['77.6%', '80.5%', '75.0%']%
Epoch:  3 Batch:  51 Loss: ['0.9271', '0.3712', '0.1838'] Accuracy Train: ['77.7%', '80.7%', '75.2%']%
Epoch:  3 Batch:  61 Loss: ['0.8429', '0.3370', '0.1740'] Accuracy Train: ['77.8%', '80.8%', '75.4%']%
Epoch:  3 Batch:  71 Loss: ['0.8828', '0.3605', '0.1795'] Accuracy Train: ['78.0%', '80.9%', '75.5%']%
Epoch:  3 Batch:  81 Loss: ['0.8581', '0.3622', '0.1834'] Accuracy Train: ['78.1%', '81.0%', '75.8%']%

Tests: 10000 | Loss: ['0.98', '0.80', '0.97'] | Accuracy Test: ['75.23%', '79.26%', '74.55%'] | Times: [['7.39ms', '11.24ms'], ['8.48ms', '5.61ms'], ['8.35ms', '5.18ms']] | CNFs: ['0.75', '0.81', '0.78']

Epoch:  4 Batch:   1 Loss: ['0.7641', '0.2896', '0.1645'] Accuracy Train: ['82.7%', '86.0%', '78.0%']%
Epoch:  4 Batch:  11 Loss: ['0.7961', '0.3277', '0.1740'] Accuracy Train: ['81.5%', '84.6%', '78.1%']%
Epoch:  4 Batch:  21 Loss: ['0.8680', '0.3388', '0.1779'] Accuracy Train: ['81.5%', '84.7%', '78.3%']%
Epoch:  4 Batch:  31 Loss: ['0.8152', '0.3321', '0.1601'] Accuracy Train: ['81.4%', '84.7%', '78.6%']%
Epoch:  4 Batch:  41 Loss: ['0.7947', '0.3207', '0.1643'] Accuracy Train: ['81.2%', '84.6%', '78.7%']%
Epoch:  4 Batch:  51 Loss: ['0.8028', '0.3166', '0.1621'] Accuracy Train: ['81.2%', '84.6%', '79.0%']%
Epoch:  4 Batch:  61 Loss: ['0.7595', '0.2896', '0.1446'] Accuracy Train: ['81.4%', '84.7%', '79.0%']%
Epoch:  4 Batch:  71 Loss: ['0.7906', '0.3125', '0.1592'] Accuracy Train: ['81.3%', '84.6%', '79.2%']%
Epoch:  4 Batch:  81 Loss: ['0.7525', '0.2969', '0.1493'] Accuracy Train: ['81.3%', '84.5%', '79.3%']%

Tests: 10000 | Loss: ['0.94', '0.75', '0.86'] | Accuracy Test: ['75.42%', '81.00%', '77.59%'] | Times: [['7.37ms', '11.21ms'], ['8.48ms', '5.63ms'], ['8.31ms', '5.25ms']] | CNFs: ['0.77', '0.82', '0.81']


Duration: 128 seconds

Tests: 10000 | Loss: ['0.71', '0.57', '0.66'] | Accuracy Test: ['75.42%', '81.00%', '77.92%'] | Times: [['7.52ms', '11.17ms'], ['8.50ms', '5.76ms'], ['8.61ms', '5.37ms']] | CNFs: ['0.77', '0.82', '0.81']

Correct: 3 - [[0.3671306371688843, 3], [0.8532789349555969, 3], [0.47257164120674133, 3]]
Correct: 6 - [[0.3161064684391022, 2], [0.41586965322494507, 7], [0.5020313858985901, 9]]
Correct: 0 - [[0.311683714389801, 2], [0.7500274777412415, 3], [0.2635810971260071, 3]]
Correct: 2 - [[0.8031279444694519, 2], [0.9785773754119873, 2], [0.623092770576477, 2]]
Correct: 8 - [[0.21689116954803467, 3], [0.24433767795562744, 0], [0.2493322193622589, 3]]
Correct: 5 - [[0.8437666296958923, 5], [0.44580674171447754, 5], [0.27098849415779114, 6]]
Correct: 3 - [[0.7591754198074341, 2], [0.43694937229156494, 2], [0.3507446348667145, 0]]
Correct: 5 - [[0.21351195871829987, 9], [0.6030145883560181, 2], [0.2655864357948303, 2]]
Correct: 3 - [[0.2681295573711395, 3], [0.8854581117630005, 3], [0.36134064197540283, 9]]
Correct: 5 - [[0.4416138529777527, 5], [0.5264781713485718, 3], [0.305652916431427, 5]]
Correct: 7 - [[0.87313312292099, 7], [0.512666642665863, 7], [0.7165722846984863, 7]]
Correct: 9 - [[0.3202110528945923, 9], [0.9232667684555054, 9], [0.8159008622169495, 9]]
Correct: 8 - [[0.48794370889663696, 0], [0.6046947240829468, 0], [0.5629061460494995, 0]]
Correct: 4 - [[0.24173001945018768, 0], [0.5916054844856262, 9], [0.28980982303619385, 9]]
Correct: 4 - [[0.26680853962898254, 3], [0.3771500885486603, 3], [0.5673273205757141, 4]]
Correct: 3 - [[0.2738783061504364, 2], [0.2825969159603119, 2], [0.19447407126426697, 2]]
Correct: 1 - [[0.26502999663352966, 1], [0.820318341255188, 1], [0.6974548697471619, 1]]
Correct: 4 - [[0.5709221959114075, 7], [0.5002197623252869, 4], [0.28077003359794617, 4]]
Correct: 8 - [[0.456435889005661, 8], [0.5420745611190796, 3], [0.28554239869117737, 3]]
Correct: 3 - [[0.5039807558059692, 4], [0.5099622011184692, 0], [0.45533353090286255, 0]]
Correct: 6 - [[0.21933485567569733, 3], [0.4930444061756134, 6], [0.3253452479839325, 3]]
Correct: 5 - [[0.47120267152786255, 5], [0.4112425148487091, 2], [0.258224219083786, 6]]
Correct: 3 - [[0.7528751492500305, 3], [0.9114203453063965, 3], [0.4417169988155365, 3]]
Correct: 0 - [[0.3389914035797119, 0], [0.42310428619384766, 0], [0.46697041392326355, 0]]
Correct: 8 - [[0.32324454188346863, 5], [0.3805881142616272, 3], [0.26680150628089905, 1]]
Correct: 9 - [[0.26597192883491516, 5], [0.5992183089256287, 9], [0.30271124839782715, 9]]
Correct: 5 - [[0.5998072624206543, 4], [0.505703330039978, 4], [0.38062170147895813, 3]]
Correct: 7 - [[0.332881897687912, 7], [0.5588369965553284, 7], [0.2146759331226349, 7]]
Correct: 6 - [[0.8542795181274414, 6], [0.9889149069786072, 6], [0.7782305479049683, 6]]
Correct: 2 - [[0.20967040956020355, 3], [0.28776291012763977, 3], [0.32795360684394836, 3]]
Correct: 0 - [[0.6768538951873779, 0], [0.8578827381134033, 0], [0.5164012312889099, 0]]
Correct: 4 - [[0.2594001591205597, 3], [0.40488362312316895, 2], [0.27397987246513367, 2]]
Correct: 9 - [[0.22487597167491913, 0], [0.3548336327075958, 4], [0.3505401909351349, 9]]
Correct: 9 - [[0.4782848358154297, 9], [0.9111446142196655, 9], [0.7711440324783325, 9]]
Correct: 0 - [[0.44138768315315247, 0], [0.7146064043045044, 0], [0.5829035639762878, 0]]
Correct: 5 - [[0.3232667148113251, 0], [0.3459431529045105, 7], [0.20783549547195435, 1]]
Correct: 2 - [[0.35959717631340027, 2], [0.5054858326911926, 2], [0.407027930021286, 6]]
Correct: 3 - [[0.21129831671714783, 3], [0.8498659729957581, 3], [0.32534265518188477, 1]]
Correct: 6 - [[0.4252832233905792, 5], [0.4129948616027832, 2], [0.28493115305900574, 6]]
Correct: 1 - [[0.2850775718688965, 2], [0.5691009759902954, 1], [0.7909471392631531, 1]]
Correct: 1 - [[0.5170577168464661, 1], [0.9339638948440552, 1], [0.4768578112125397, 1]]
Correct: 0 - [[0.7783260345458984, 0], [0.799980640411377, 0], [0.8571816086769104, 0]]
Correct: 2 - [[0.6276708841323853, 2], [0.9641631245613098, 2], [0.41021788120269775, 2]]
Correct: 8 - [[0.2902877926826477, 8], [0.5255076885223389, 6], [0.29238900542259216, 8]]
Correct: 2 - [[0.4002046585083008, 2], [0.6588181257247925, 2], [0.22137317061424255, 2]]
Correct: 1 - [[0.2958078980445862, 0], [0.6934658885002136, 1], [0.9322624802589417, 1]]
Correct: 1 - [[0.3028891682624817, 6], [0.7812855243682861, 1], [0.6234204769134521, 1]]
Correct: 7 - [[0.36520126461982727, 5], [0.5587350130081177, 7], [0.39666223526000977, 9]]
Correct: 5 - [[0.4067961275577545, 2], [0.4742034673690796, 2], [0.34846529364585876, 2]]
Correct: 2 - [[0.2584717273712158, 2], [0.9037318229675293, 2], [0.2375512421131134, 2]]
Correct: 3 - [[0.2820592224597931, 9], [0.5582473874092102, 9], [0.32140225172042847, 9]]
Correct: 4 - [[0.4222825765609741, 4], [0.4311770498752594, 9], [0.40736374258995056, 9]]
Correct: 1 - [[0.24654407799243927, 1], [0.22121189534664154, 1], [0.5109182596206665, 1]]
Correct: 2 - [[0.44589582085609436, 2], [0.4584946036338806, 2], [0.1797848641872406, 7]]
Correct: 9 - [[0.43615394830703735, 9], [0.7809380888938904, 9], [0.6564100384712219, 6]]
Correct: 2 - [[0.332682728767395, 0], [0.5217095613479614, 0], [0.6292793154716492, 0]]
Correct: 1 - [[0.5656368136405945, 4], [0.5335016250610352, 4], [0.18242760002613068, 2]]
Correct: 3 - [[0.3021450936794281, 3], [0.3441983461380005, 9], [0.46031007170677185, 9]]
Correct: 4 - [[0.3128424882888794, 5], [0.4059811234474182, 4], [0.34196946024894714, 4]]
Correct: 8 - [[0.33517077565193176, 6], [0.6758629679679871, 8], [0.6832444071769714, 8]]
Correct: 9 - [[0.4776340126991272, 2], [0.6744383573532104, 9], [0.4435223639011383, 1]]
Correct: 0 - [[0.7548423409461975, 4], [0.49565282464027405, 0], [0.4409859776496887, 0]]
Correct: 0 - [[0.3737511932849884, 0], [0.7282505631446838, 3], [0.3569369912147522, 3]]
Correct: 4 - [[0.4545815587043762, 4], [0.2502037584781647, 3], [0.32203733921051025, 0]]
Correct: 9 - [[0.33068057894706726, 0], [0.3038281202316284, 9], [0.33505764603614807, 9]]
Correct: 0 - [[0.42309075593948364, 5], [0.3181726932525635, 0], [0.19649015367031097, 0]]
Correct: 2 - [[0.4404410123825073, 2], [0.8134235739707947, 2], [0.1639818698167801, 2]]
Correct: 2 - [[0.3193303048610687, 2], [0.4349842965602875, 3], [0.24870821833610535, 3]]
Correct: 0 - [[0.4661346673965454, 2], [0.8048235774040222, 2], [0.2364112287759781, 9]]
Correct: 6 - [[0.4539698362350464, 6], [0.9550432562828064, 6], [0.6619644165039062, 6]]
Correct: 8 - [[0.5313165783882141, 4], [0.5569426417350769, 8], [0.8084074258804321, 8]]
Correct: 7 - [[0.7530936598777771, 7], [0.9652316570281982, 7], [0.801047682762146, 7]]
Correct: 3 - [[0.6241836547851562, 3], [0.8163486123085022, 3], [0.4839698076248169, 3]]
Correct: 3 - [[0.2088577300310135, 1], [0.45846042037010193, 0], [0.47448256611824036, 1]]
Correct: 8 - [[0.3714105784893036, 4], [0.3377837836742401, 6], [0.3229735195636749, 8]]
Correct: 9 - [[0.6976436376571655, 9], [0.7089160680770874, 9], [0.5977435111999512, 9]]
Correct: 0 - [[0.4231449067592621, 0], [0.690272331237793, 0], [0.6325206160545349, 0]]
Correct: 2 - [[0.7984851598739624, 5], [0.5116375684738159, 2], [0.22312629222869873, 5]]
Correct: 5 - [[0.46244919300079346, 2], [0.42044562101364136, 2], [0.3986360430717468, 7]]
Correct: 3 - [[0.45413780212402344, 6], [0.6024327278137207, 3], [0.4634730815887451, 3]]
Correct: 6 - [[0.40864109992980957, 3], [0.6459420919418335, 6], [0.8985916972160339, 6]]
Correct: 1 - [[0.3413426876068115, 9], [0.35186412930488586, 1], [0.440127432346344, 1]]
Correct: 3 - [[0.37782561779022217, 2], [0.4125531017780304, 3], [0.2885359227657318, 2]]
Correct: 9 - [[0.3731133043766022, 9], [0.45382988452911377, 9], [0.25311899185180664, 1]]
Correct: 5 - [[0.3520965874195099, 5], [0.5580885410308838, 5], [0.3591388463973999, 5]]
Correct: 0 - [[0.25836387276649475, 2], [0.8883334994316101, 0], [0.3358345031738281, 0]]
Correct: 5 - [[0.41897037625312805, 5], [0.4019494652748108, 2], [0.2646280825138092, 5]]
Correct: 4 - [[0.44640040397644043, 4], [0.5527719855308533, 4], [0.18705512583255768, 0]]
Correct: 4 - [[0.26356199383735657, 5], [0.43085095286369324, 4], [0.22284699976444244, 5]]
Correct: 0 - [[0.466474711894989, 5], [0.2986413836479187, 0], [0.2205536663532257, 9]]
Correct: 1 - [[0.2531154453754425, 3], [0.3636587858200073, 9], [0.2682928740978241, 9]]
Correct: 1 - [[0.2889699339866638, 3], [0.4715670347213745, 3], [0.28759315609931946, 1]]
Correct: 6 - [[0.25906655192375183, 0], [0.43317925930023193, 9], [0.2713005840778351, 9]]
Correct: 1 - [[0.6769662499427795, 1], [0.3723069131374359, 1], [0.5617116689682007, 1]]
Correct: 7 - [[0.4281306266784668, 7], [0.5563293695449829, 3], [0.32320135831832886, 3]]
Correct: 9 - [[0.24302616715431213, 5], [0.3570103049278259, 5], [0.28656458854675293, 9]]
Correct: 9 - [[0.23119871318340302, 5], [0.5355713963508606, 9], [0.4767831265926361, 9]]
Correct: 6 - [[0.26141661405563354, 7], [0.3363829255104065, 6], [0.29892659187316895, 1]]
Correct: 2 - [[0.2891312837600708, 2], [0.4285027086734772, 3], [0.26113131642341614, 1]]
Correct: 4 - [[0.6153062582015991, 4], [0.432562917470932, 3], [0.18283529579639435, 9]]
Correct: 3 - [[0.33800315856933594, 7], [0.38413485884666443, 3], [0.3588769733905792, 7]]
Correct: 8 - [[0.4654690623283386, 6], [0.538641631603241, 6], [0.3335389196872711, 6]]
Correct: 3 - [[0.52749103307724, 3], [0.6542394757270813, 3], [0.38294583559036255, 3]]
Correct: 4 - [[0.8229113221168518, 4], [0.9034597277641296, 4], [0.8129057884216309, 4]]
Correct: 7 - [[0.8973648548126221, 7], [0.9907447695732117, 7], [0.20430709421634674, 9]]
Correct: 0 - [[0.41018933057785034, 0], [0.3792903423309326, 0], [0.14021506905555725, 1]]
Correct: 2 - [[0.3973991870880127, 2], [0.5922839045524597, 3], [0.33147910237312317, 0]]
Correct: 8 - [[0.1790521740913391, 8], [0.324258953332901, 8], [0.2668788731098175, 9]]
Correct: 4 - [[0.47273826599121094, 2], [0.2714582681655884, 3], [0.2382197380065918, 1]]
Correct: 8 - [[0.3301776945590973, 2], [0.29824113845825195, 9], [0.3909676671028137, 9]]
Correct: 3 - [[0.24552099406719208, 3], [0.2886330485343933, 4], [0.2811421751976013, 4]]
Correct: 8 - [[0.31140705943107605, 8], [0.3583848178386688, 6], [0.44813811779022217, 6]]
Correct: 8 - [[0.3634238541126251, 8], [0.37015172839164734, 3], [0.2643440067768097, 8]]
Correct: 8 - [[0.3795682489871979, 0], [0.7231218218803406, 0], [0.3056625723838806, 0]]
Correct: 3 - [[0.34465643763542175, 2], [0.2790345549583435, 2], [0.17982704937458038, 9]]
Correct: 3 - [[0.22990666329860687, 6], [0.4430310130119324, 6], [0.30060887336730957, 8]]
Correct: 5 - [[0.33871281147003174, 5], [0.556880533695221, 7], [0.2844468951225281, 7]]
Correct: 7 - [[0.43172600865364075, 7], [0.394620418548584, 3], [0.5022377967834473, 7]]
Correct: 7 - [[0.49833258986473083, 4], [0.4118391275405884, 0], [0.41648897528648376, 9]]
Correct: 0 - [[0.2868969738483429, 3], [0.35762181878089905, 5], [0.316281259059906, 7]]
Correct: 4 - [[0.6592957973480225, 4], [0.8569974303245544, 4], [0.2449573576450348, 4]]
Correct: 1 - [[0.5287673473358154, 2], [0.4684913754463196, 6], [0.43522706627845764, 1]]
Correct: 5 - [[0.2764793336391449, 6], [0.4213731288909912, 3], [0.22997954487800598, 9]]
Correct: 9 - [[0.3429886996746063, 2], [0.45231154561042786, 9], [0.5159458518028259, 9]]
Correct: 7 - [[0.3551991581916809, 2], [0.4499267637729645, 7], [0.1727694571018219, 9]]
Correct: 0 - [[0.34098511934280396, 0], [0.31602466106414795, 0], [0.35449519753456116, 9]]
Correct: 6 - [[0.4202287495136261, 6], [0.9875519275665283, 6], [0.459394246339798, 6]]
Correct: 8 - [[0.31149953603744507, 0], [0.5893834233283997, 0], [0.279267817735672, 8]]
Correct: 4 - [[0.4411899745464325, 0], [0.5943686962127686, 3], [0.2549332082271576, 1]]
Correct: 9 - [[0.5774959325790405, 9], [0.8770812153816223, 9], [0.5151616334915161, 9]]
Correct: 0 - [[0.6963547468185425, 0], [0.8444505333900452, 0], [0.5784003734588623, 0]]
Correct: 1 - [[0.4276357591152191, 1], [0.40664729475975037, 2], [0.5072000026702881, 1]]
Correct: 8 - [[0.23979726433753967, 4], [0.3681444525718689, 8], [0.5200062990188599, 8]]
Correct: 9 - [[0.5366650223731995, 9], [0.5808531641960144, 9], [0.3827416002750397, 9]]
Correct: 6 - [[0.2901833653450012, 9], [0.5469567179679871, 6], [0.7814172506332397, 6]]
Correct: 3 - [[0.3836101293563843, 9], [0.5032867193222046, 9], [0.3725539743900299, 9]]
Correct: 9 - [[0.19804739952087402, 2], [0.4373640716075897, 9], [0.3666518032550812, 9]]
Correct: 2 - [[0.4467253088951111, 2], [0.831867516040802, 2], [0.20717598497867584, 2]]
Correct: 4 - [[0.29156792163848877, 2], [0.3779047131538391, 4], [0.37203994393348694, 7]]
Correct: 4 - [[0.5163794755935669, 4], [0.3799368739128113, 2], [0.4186191260814667, 0]]
Correct: 0 - [[0.2358487844467163, 0], [0.509468138217926, 9], [0.44288715720176697, 3]]
Correct: 3 - [[0.21734659373760223, 3], [0.3373055160045624, 6], [0.17257946729660034, 2]]
Correct: 3 - [[0.5767089128494263, 3], [0.5856024622917175, 7], [0.25910356640815735, 7]]
Correct: 5 - [[0.2670466899871826, 3], [0.35404908657073975, 3], [0.3769965171813965, 7]]
Correct: 4 - [[0.38366758823394775, 4], [0.3825683891773224, 4], [0.34129923582077026, 3]]
Correct: 5 - [[0.2176874428987503, 5], [0.2726840078830719, 2], [0.22677181661128998, 3]]
Correct: 1 - [[0.34852319955825806, 1], [0.3078949749469757, 1], [0.8054420948028564, 1]]
Correct: 1 - [[0.36419442296028137, 1], [0.7267997860908508, 1], [0.7479574680328369, 1]]
Correct: 8 - [[0.6335529088973999, 2], [0.6181016564369202, 9], [0.365695595741272, 9]]
Correct: 2 - [[0.6975480914115906, 2], [0.923689067363739, 2], [0.23106011748313904, 2]]
Correct: 2 - [[0.37522080540657043, 2], [0.6750525236129761, 2], [0.3007519245147705, 2]]
Correct: 9 - [[0.395577073097229, 0], [0.8110102415084839, 0], [0.40116333961486816, 9]]
Correct: 3 - [[0.26305022835731506, 5], [0.31068161129951477, 9], [0.41413068771362305, 3]]
Correct: 7 - [[0.47377312183380127, 2], [0.36012303829193115, 7], [0.5833011865615845, 9]]
Correct: 8 - [[0.4895458519458771, 9], [0.3737338185310364, 2], [0.3169216513633728, 6]]
Correct: 9 - [[0.4225088059902191, 9], [0.42758888006210327, 9], [0.3024270534515381, 6]]
Correct: 2 - [[0.34429487586021423, 2], [0.5418940782546997, 2], [0.225135937333107, 4]]
Correct: 3 - [[0.47560033202171326, 3], [0.8289473652839661, 3], [0.4305230379104614, 1]]
Correct: 1 - [[0.4914323091506958, 1], [0.21749219298362732, 4], [0.4316026270389557, 1]]
Correct: 7 - [[0.5733457207679749, 7], [0.7709084153175354, 7], [0.18352337181568146, 3]]
Correct: 3 - [[0.5251781940460205, 4], [0.4702148139476776, 3], [0.36911728978157043, 3]]
Correct: 2 - [[0.3701752722263336, 9], [0.5654264688491821, 2], [0.18991298973560333, 1]]
Correct: 3 - [[0.45592644810676575, 5], [0.3798444867134094, 5], [0.307966023683548, 9]]
Correct: 0 - [[0.5970296263694763, 0], [0.3434736430644989, 2], [0.5148894786834717, 0]]
Correct: 1 - [[0.33814728260040283, 1], [0.6250917315483093, 1], [0.7939023971557617, 1]]
Correct: 9 - [[0.3705015182495117, 4], [0.6871137022972107, 0], [0.693294107913971, 0]]
Correct: 5 - [[0.27367034554481506, 2], [0.6947253346443176, 3], [0.7165846228599548, 2]]
Correct: 5 - [[0.7223855257034302, 5], [0.5883452892303467, 3], [0.24871329963207245, 5]]
Correct: 3 - [[0.3659799098968506, 5], [0.7817491292953491, 3], [0.723630964756012, 3]]
Correct: 4 - [[0.49782949686050415, 2], [0.4647826850414276, 7], [0.3006669282913208, 2]]
Correct: 5 - [[0.3870982527732849, 2], [0.23936475813388824, 3], [0.2263527661561966, 9]]
Correct: 2 - [[0.4688107967376709, 2], [0.6210643649101257, 2], [0.3653952479362488, 2]]
Correct: 0 - [[0.5695767998695374, 0], [0.9674491882324219, 0], [0.7172348499298096, 0]]
Correct: 0 - [[0.44440096616744995, 0], [0.6249209046363831, 0], [0.6968607902526855, 0]]
Correct: 3 - [[0.6343773603439331, 3], [0.4838363230228424, 7], [0.5102677941322327, 7]]
Correct: 1 - [[0.43478643894195557, 1], [0.43224281072616577, 1], [0.6237875819206238, 1]]
Correct: 3 - [[0.3188641667366028, 3], [0.6754634976387024, 3], [0.29147568345069885, 1]]
Correct: 4 - [[0.21956607699394226, 5], [0.2992275655269623, 3], [0.1792924404144287, 1]]
Correct: 7 - [[0.34283480048179626, 5], [0.2800633907318115, 7], [0.4979337453842163, 9]]
Correct: 4 - [[0.3421306908130646, 4], [0.45820048451423645, 4], [0.1822512149810791, 2]]
Correct: 2 - [[0.267997682094574, 0], [0.2965511381626129, 6], [0.22572095692157745, 1]]
Correct: 8 - [[0.2958199977874756, 0], [0.3781287670135498, 2], [0.2651890516281128, 2]]
Correct: 4 - [[0.3866516351699829, 2], [0.4444020092487335, 2], [0.49668702483177185, 7]]
Correct: 8 - [[0.3090244233608246, 8], [0.4345710873603821, 8], [0.5188352465629578, 8]]
Correct: 9 - [[0.4670562744140625, 9], [0.7537769675254822, 9], [0.7308955788612366, 9]]
Correct: 9 - [[0.23824980854988098, 0], [0.4362117648124695, 3], [0.3780524730682373, 0]]
Correct: 4 - [[0.6362230181694031, 2], [0.7846784591674805, 7], [0.2897704839706421, 7]]
Correct: 2 - [[0.28980711102485657, 4], [0.29146289825439453, 2], [0.31046560406684875, 9]]
Correct: 4 - [[0.2228463739156723, 7], [0.2678581774234772, 4], [0.5458389520645142, 7]]
Correct: 3 - [[0.23233814537525177, 2], [0.7058681845664978, 3], [0.2057223618030548, 7]]
Correct: 6 - [[0.2998119592666626, 6], [0.6699310541152954, 6], [0.713456392288208, 6]]
Correct: 4 - [[0.40950706601142883, 0], [0.6050681471824646, 4], [0.3135918080806732, 3]]
Correct: 6 - [[0.200112447142601, 6], [0.36855214834213257, 9], [0.32245081663131714, 1]]
Correct: 4 - [[0.18658071756362915, 5], [0.6039429306983948, 4], [0.29336926341056824, 1]]
Correct: 6 - [[0.6064561605453491, 6], [0.4112818241119385, 6], [0.35423460602760315, 9]]
Correct: 6 - [[0.26699021458625793, 6], [0.6487231254577637, 6], [0.6428080797195435, 6]]
Correct: 3 - [[0.32897189259529114, 5], [0.26997923851013184, 2], [0.20553527772426605, 7]]
Correct: 8 - [[0.30400919914245605, 6], [0.35525819659233093, 9], [0.520979106426239, 1]]
Correct: 7 - [[0.6350895762443542, 7], [0.9315218925476074, 7], [0.30908071994781494, 0]]
Correct: 4 - [[0.38769564032554626, 4], [0.4547259211540222, 2], [0.3565390408039093, 2]]
Correct: 8 - [[0.43033909797668457, 2], [0.5597091317176819, 9], [0.2823348045349121, 9]]
Correct: 0 - [[0.3833768665790558, 2], [0.3377787470817566, 2], [0.22559385001659393, 9]]
