cuda
Files already downloaded and verified
Files already downloaded and verified
Epoch:  0 Batch:   1 Loss: ['2.6048', '1.4299', '0.4677'] Accuracy Train: ['9.0%', '8.33%', '9.33%']%
Epoch:  0 Batch:  11 Loss: ['1.6215', '0.8782', '0.3872'] Accuracy Train: ['30.8%', '25.9%', '18.6%']%
Epoch:  0 Batch:  21 Loss: ['1.5201', '0.8365', '0.3719'] Accuracy Train: ['37.3%', '31.0%', '23.3%']%
Epoch:  0 Batch:  31 Loss: ['1.4115', '0.7589', '0.3396'] Accuracy Train: ['41.6%', '35.0%', '26.4%']%
Epoch:  0 Batch:  41 Loss: ['1.2780', '0.6771', '0.3067'] Accuracy Train: ['44.1%', '38.1%', '29.0%']%
Epoch:  0 Batch:  51 Loss: ['1.2086', '0.6346', '0.2926'] Accuracy Train: ['46.3%', '40.8%', '31.7%']%
Epoch:  0 Batch:  61 Loss: ['1.2115', '0.6196', '0.2742'] Accuracy Train: ['48.1%', '43.0%', '34.0%']%
Epoch:  0 Batch:  71 Loss: ['1.0566', '0.5565', '0.2597'] Accuracy Train: ['49.8%', '45.2%', '36.2%']%
Epoch:  0 Batch:  81 Loss: ['1.0527', '0.5329', '0.2442'] Accuracy Train: ['51.4%', '47.1%', '38.4%']%

Tests: 10000 | Loss: ['1.05', '1.08', '1.32'] | Accuracy Test: ['64.06%', '61.77%', '53.24%'] | Times: [['7.51ms', '11.89ms'], ['9.22ms', '5.98ms'], ['8.86ms', '5.33ms']] | CNFs: ['0.59', '0.61', '0.58']

Epoch:  1 Batch:   1 Loss: ['1.0068', '0.5136', '0.2505'] Accuracy Train: ['63.7%', '62.2%', '53.7%']%
Epoch:  1 Batch:  11 Loss: ['1.0428', '0.5170', '0.2502'] Accuracy Train: ['65.4%', '63.2%', '53.1%']%
Epoch:  1 Batch:  21 Loss: ['0.8761', '0.4383', '0.2121'] Accuracy Train: ['66.0%', '64.2%', '54.9%']%
Epoch:  1 Batch:  31 Loss: ['0.9055', '0.4416', '0.2300'] Accuracy Train: ['66.6%', '65.2%', '56.4%']%
Epoch:  1 Batch:  41 Loss: ['0.9238', '0.4343', '0.2039'] Accuracy Train: ['67.2%', '66.1%', '57.7%']%
Epoch:  1 Batch:  51 Loss: ['0.8984', '0.4458', '0.2186'] Accuracy Train: ['67.5%', '66.7%', '58.6%']%
Epoch:  1 Batch:  61 Loss: ['0.9136', '0.4044', '0.2009'] Accuracy Train: ['67.8%', '67.4%', '59.5%']%
Epoch:  1 Batch:  71 Loss: ['0.9054', '0.4268', '0.2016'] Accuracy Train: ['68.0%', '67.9%', '60.1%']%
Epoch:  1 Batch:  81 Loss: ['0.8541', '0.3915', '0.1875'] Accuracy Train: ['68.3%', '68.5%', '61.0%']%

Tests: 10000 | Loss: ['0.86', '0.78', '0.97'] | Accuracy Test: ['69.90%', '73.08%', '66.26%'] | Times: [['7.80ms', '11.86ms'], ['9.00ms', '6.12ms'], ['8.93ms', '5.70ms']] | CNFs: ['0.68', '0.72', '0.66']

Epoch:  2 Batch:   1 Loss: ['0.7640', '0.3498', '0.1911'] Accuracy Train: ['73.3%', '76.8%', '66.8%']%
Epoch:  2 Batch:  11 Loss: ['0.7451', '0.3192', '0.1612'] Accuracy Train: ['74.0%', '75.7%', '68.4%']%
Epoch:  2 Batch:  21 Loss: ['0.8642', '0.3911', '0.1839'] Accuracy Train: ['73.4%', '75.6%', '68.5%']%
Epoch:  2 Batch:  31 Loss: ['0.7415', '0.3498', '0.1753'] Accuracy Train: ['73.7%', '75.7%', '68.9%']%
Epoch:  2 Batch:  41 Loss: ['0.6950', '0.2928', '0.1639'] Accuracy Train: ['73.9%', '75.9%', '69.2%']%
Epoch:  2 Batch:  51 Loss: ['0.7212', '0.3152', '0.1674'] Accuracy Train: ['73.9%', '76.3%', '69.7%']%
Epoch:  2 Batch:  61 Loss: ['0.7293', '0.3461', '0.1674'] Accuracy Train: ['74.3%', '76.5%', '70.0%']%
Epoch:  2 Batch:  71 Loss: ['0.7871', '0.3648', '0.1663'] Accuracy Train: ['74.3%', '76.5%', '70.3%']%
Epoch:  2 Batch:  81 Loss: ['0.6658', '0.3015', '0.1538'] Accuracy Train: ['74.5%', '76.7%', '70.6%']%

Tests: 10000 | Loss: ['0.78', '0.72', '0.83'] | Accuracy Test: ['73.40%', '75.59%', '71.71%'] | Times: [['7.22ms', '11.08ms'], ['8.44ms', '5.54ms'], ['8.24ms', '5.14ms']] | CNFs: ['0.72', '0.77', '0.71']

Epoch:  3 Batch:   1 Loss: ['0.6576', '0.2992', '0.1509'] Accuracy Train: ['78.5%', '79.0%', '75.0%']%
Epoch:  3 Batch:  11 Loss: ['0.6271', '0.2712', '0.1403'] Accuracy Train: ['77.2%', '79.8%', '74.3%']%
Epoch:  3 Batch:  21 Loss: ['0.6388', '0.2533', '0.1372'] Accuracy Train: ['77.7%', '80.7%', '75.1%']%
Epoch:  3 Batch:  31 Loss: ['0.6698', '0.2962', '0.1471'] Accuracy Train: ['77.8%', '80.9%', '75.2%']%
Epoch:  3 Batch:  41 Loss: ['0.6160', '0.2594', '0.1303'] Accuracy Train: ['78.0%', '81.0%', '75.5%']%
Epoch:  3 Batch:  51 Loss: ['0.6612', '0.2832', '0.1558'] Accuracy Train: ['78.0%', '81.1%', '75.5%']%
Epoch:  3 Batch:  61 Loss: ['0.5466', '0.2327', '0.1277'] Accuracy Train: ['78.3%', '81.3%', '75.7%']%
Epoch:  3 Batch:  71 Loss: ['0.6380', '0.2649', '0.1317'] Accuracy Train: ['78.3%', '81.3%', '75.7%']%
Epoch:  3 Batch:  81 Loss: ['0.6313', '0.2588', '0.1283'] Accuracy Train: ['78.4%', '81.3%', '75.9%']%

Tests: 10000 | Loss: ['0.70', '0.60', '0.70'] | Accuracy Test: ['75.92%', '79.64%', '76.11%'] | Times: [['6.95ms', '10.90ms'], ['8.47ms', '5.55ms'], ['8.19ms', '5.07ms']] | CNFs: ['0.75', '0.80', '0.77']

Epoch:  4 Batch:   1 Loss: ['0.5795', '0.2511', '0.1248'] Accuracy Train: ['79.8%', '81.5%', '78.5%']%
Epoch:  4 Batch:  11 Loss: ['0.5062', '0.2156', '0.1249'] Accuracy Train: ['82.6%', '84.9%', '79.6%']%
Epoch:  4 Batch:  21 Loss: ['0.5737', '0.2502', '0.1359'] Accuracy Train: ['82.4%', '84.9%', '79.2%']%
Epoch:  4 Batch:  31 Loss: ['0.5229', '0.2021', '0.1163'] Accuracy Train: ['82.1%', '84.9%', '79.3%']%
Epoch:  4 Batch:  41 Loss: ['0.5963', '0.2348', '0.1229'] Accuracy Train: ['81.7%', '84.7%', '79.3%']%
Epoch:  4 Batch:  51 Loss: ['0.5725', '0.2585', '0.1241'] Accuracy Train: ['81.6%', '84.6%', '79.5%']%
Epoch:  4 Batch:  61 Loss: ['0.6213', '0.2613', '0.1292'] Accuracy Train: ['81.6%', '84.5%', '79.5%']%
Epoch:  4 Batch:  71 Loss: ['0.5426', '0.2231', '0.1198'] Accuracy Train: ['81.6%', '84.6%', '79.5%']%
Epoch:  4 Batch:  81 Loss: ['0.5095', '0.2107', '0.1077'] Accuracy Train: ['81.6%', '84.7%', '79.6%']%

Tests: 10000 | Loss: ['0.70', '0.57', '0.66'] | Accuracy Test: ['76.28%', '80.97%', '78.37%'] | Times: [['7.08ms', '10.96ms'], ['8.39ms', '5.49ms'], ['8.34ms', '5.23ms']] | CNFs: ['0.77', '0.83', '0.81']


Duration: 127 seconds

Tests: 10000 | Loss: ['0.70', '0.57', '0.66'] | Accuracy Test: ['76.28%', '80.97%', '78.59%'] | Times: [['6.89ms', '10.88ms'], ['8.35ms', '5.50ms'], ['8.25ms', '5.05ms']] | CNFs: ['0.77', '0.83', '0.81']

Correct: 3 - [[0.30146875977516174, 3], [0.7215815186500549, 3], [0.4469303488731384, 3]]
Correct: 8 - [[0.22425681352615356, 9], [0.26025986671447754, 9], [0.3442659378051758, 0]]
Correct: 3 - [[0.47964563965797424, 3], [0.40985432267189026, 3], [0.5296440124511719, 9]]
Correct: 2 - [[0.5003086924552917, 2], [0.9266220927238464, 2], [0.8723728060722351, 2]]
Correct: 7 - [[0.6969301700592041, 7], [0.9088810086250305, 7], [0.5708705186843872, 7]]
Correct: 7 - [[0.5487738251686096, 3], [0.6198611259460449, 3], [0.26618850231170654, 3]]
Correct: 9 - [[0.6833484768867493, 9], [0.8393664360046387, 9], [0.5894767642021179, 9]]
Correct: 7 - [[0.9723447561264038, 7], [0.9933803081512451, 7], [0.8590034246444702, 7]]
Correct: 1 - [[0.32231050729751587, 7], [0.39660659432411194, 1], [0.24731510877609253, 1]]
Correct: 4 - [[0.32530200481414795, 4], [0.5228838324546814, 2], [0.26034262776374817, 2]]
Correct: 7 - [[0.29793936014175415, 7], [0.521018385887146, 7], [0.5705129504203796, 7]]
Correct: 4 - [[0.26036229729652405, 4], [0.7439393401145935, 4], [0.5429650545120239, 4]]
Correct: 6 - [[0.36244961619377136, 6], [0.8319043517112732, 6], [0.5106978416442871, 6]]
Correct: 1 - [[0.7169082164764404, 1], [0.6286363005638123, 1], [0.6352903842926025, 1]]
Correct: 7 - [[0.7770319581031799, 7], [0.9615641832351685, 7], [0.736089825630188, 7]]
Correct: 3 - [[0.4855237305164337, 3], [0.7615878582000732, 3], [0.508590579032898, 3]]
Correct: 0 - [[0.23891626298427582, 4], [0.4611237943172455, 2], [0.34412333369255066, 0]]
Correct: 0 - [[0.38713935017585754, 9], [0.6204144358634949, 2], [0.27994802594184875, 0]]
Correct: 6 - [[0.3326011002063751, 9], [0.3440484404563904, 7], [0.4241729974746704, 1]]
Correct: 6 - [[0.4663979709148407, 2], [0.924910306930542, 2], [0.3269455134868622, 2]]
Correct: 8 - [[0.2826436758041382, 9], [0.329965740442276, 2], [0.2609710991382599, 6]]
Correct: 6 - [[0.35859957337379456, 3], [0.7454180717468262, 6], [0.5315635800361633, 6]]
Correct: 6 - [[0.5510445237159729, 4], [0.2623146176338196, 4], [0.2241496592760086, 4]]
Correct: 0 - [[0.52742600440979, 4], [0.6542298793792725, 2], [0.4955846071243286, 0]]
Correct: 3 - [[0.8953098058700562, 3], [0.916161060333252, 3], [0.4887022376060486, 3]]
Correct: 4 - [[0.804571807384491, 4], [0.6717267632484436, 4], [0.7407942414283752, 4]]
Correct: 7 - [[0.29298293590545654, 7], [0.5506021976470947, 7], [0.4554547667503357, 7]]
Correct: 4 - [[0.38051652908325195, 4], [0.8078106641769409, 4], [0.6917999386787415, 4]]
Correct: 9 - [[0.4343613088130951, 7], [0.27188968658447266, 9], [0.22978347539901733, 9]]
Correct: 4 - [[0.38625359535217285, 7], [0.4616623520851135, 4], [0.5438092350959778, 4]]
Correct: 9 - [[0.5744835734367371, 9], [0.6733704209327698, 9], [0.4274151027202606, 1]]
Correct: 9 - [[0.245930016040802, 9], [0.3988924026489258, 2], [0.3275766372680664, 1]]
Correct: 3 - [[0.35394397377967834, 3], [0.8411271572113037, 3], [0.20541192591190338, 3]]
Correct: 4 - [[0.35006484389305115, 2], [0.6218532919883728, 4], [0.5333203077316284, 4]]
Correct: 1 - [[0.30678218603134155, 4], [0.5146682262420654, 1], [0.4028896689414978, 1]]
Correct: 4 - [[0.4393649995326996, 4], [0.8525047302246094, 4], [0.6864445805549622, 4]]
Correct: 0 - [[0.7560269832611084, 0], [0.8935014605522156, 0], [0.3372777998447418, 0]]
Correct: 3 - [[0.42449188232421875, 0], [0.6960656046867371, 3], [0.3011265993118286, 3]]
Correct: 7 - [[0.6415560245513916, 7], [0.8150437474250793, 7], [0.7203899025917053, 7]]
Correct: 1 - [[0.49046239256858826, 1], [0.39118900895118713, 1], [0.3584606945514679, 1]]
Correct: 2 - [[0.4442386031150818, 2], [0.8928782343864441, 2], [0.27824538946151733, 2]]
Correct: 2 - [[0.33945146203041077, 9], [0.5582002401351929, 2], [0.24260158836841583, 6]]
Correct: 8 - [[0.3386833965778351, 0], [0.6756055951118469, 2], [0.16122384369373322, 7]]
Correct: 4 - [[0.3892329931259155, 7], [0.5037233233451843, 2], [0.3109876811504364, 4]]
Correct: 7 - [[0.5474058985710144, 7], [0.7968822121620178, 7], [0.8637967109680176, 7]]
Correct: 8 - [[0.6049052476882935, 9], [0.6141148805618286, 9], [0.40206196904182434, 9]]
Correct: 5 - [[0.4699614942073822, 1], [0.5772837400436401, 1], [0.48007693886756897, 1]]
Correct: 5 - [[0.2708371579647064, 9], [0.3493013083934784, 6], [0.20378635823726654, 6]]
Correct: 6 - [[0.3027575612068176, 9], [0.4009835422039032, 3], [0.6692962646484375, 3]]
Correct: 5 - [[0.24331697821617126, 9], [0.36054521799087524, 2], [0.18692713975906372, 1]]
Correct: 6 - [[0.21512994170188904, 5], [0.61310875415802, 2], [0.2570663094520569, 2]]
Correct: 0 - [[0.4495258927345276, 0], [0.7138579487800598, 0], [0.45622026920318604, 0]]
Correct: 6 - [[0.40618661046028137, 9], [0.36823001503944397, 6], [0.7672829627990723, 6]]
Correct: 4 - [[0.551663339138031, 7], [0.27943700551986694, 6], [0.30621790885925293, 6]]
Correct: 9 - [[0.47891515493392944, 9], [0.7540159225463867, 9], [0.23245851695537567, 1]]
Correct: 3 - [[0.4254215359687805, 4], [0.41072195768356323, 4], [0.28205686807632446, 4]]
Correct: 2 - [[0.43185660243034363, 2], [0.6156313419342041, 2], [0.583935558795929, 9]]
Correct: 7 - [[0.33371299505233765, 0], [0.43196240067481995, 4], [0.24757057428359985, 3]]
Correct: 3 - [[0.5456963777542114, 3], [0.825495183467865, 3], [0.37173429131507874, 3]]
Correct: 8 - [[0.5643719434738159, 9], [0.6025277376174927, 3], [0.3288348913192749, 3]]
Correct: 3 - [[0.665936291217804, 3], [0.497824102640152, 3], [0.4126913249492645, 3]]
Correct: 9 - [[0.31309080123901367, 9], [0.46651604771614075, 2], [0.13802722096443176, 9]]
Correct: 4 - [[0.4883951246738434, 0], [0.7150716781616211, 4], [0.5502327084541321, 4]]
Correct: 1 - [[0.33414846658706665, 9], [0.5619176030158997, 1], [0.41875356435775757, 4]]
Correct: 6 - [[0.7621614336967468, 6], [0.9664948582649231, 6], [0.8967673778533936, 6]]
Correct: 9 - [[0.35877078771591187, 7], [0.34762707352638245, 7], [0.38223201036453247, 1]]
Correct: 9 - [[0.7528649568557739, 7], [0.4806748628616333, 7], [0.7857445478439331, 7]]
Correct: 4 - [[0.3021111488342285, 7], [0.5913877487182617, 2], [0.22670356929302216, 0]]
Correct: 3 - [[0.3679583668708801, 3], [0.5283481478691101, 3], [0.33589622378349304, 3]]
Correct: 9 - [[0.8249795436859131, 9], [0.9845049381256104, 9], [0.8131626844406128, 9]]
Correct: 8 - [[0.4549422860145569, 9], [0.4120154082775116, 2], [0.23247908055782318, 6]]
Correct: 1 - [[0.37105485796928406, 9], [0.4415249228477478, 9], [0.5123649835586548, 9]]
Correct: 6 - [[0.6898291707038879, 3], [0.46934226155281067, 3], [0.48206883668899536, 3]]
Correct: 9 - [[0.47086548805236816, 9], [0.7577817440032959, 9], [0.4573182165622711, 9]]
Correct: 5 - [[0.335521399974823, 3], [0.41809800267219543, 3], [0.4810096323490143, 3]]
Correct: 9 - [[0.3749975562095642, 9], [0.36513495445251465, 1], [0.30779993534088135, 1]]
Correct: 0 - [[0.5293236970901489, 0], [0.5794278979301453, 0], [0.27534109354019165, 9]]
Correct: 9 - [[0.7795823812484741, 9], [0.8457387089729309, 9], [0.27387428283691406, 4]]
Correct: 7 - [[0.6143404245376587, 7], [0.7599847316741943, 7], [0.8428000211715698, 7]]
Correct: 2 - [[0.34627994894981384, 7], [0.43310222029685974, 3], [0.40960437059402466, 3]]
Correct: 2 - [[0.3175460994243622, 4], [0.393301784992218, 3], [0.22606588900089264, 6]]
Correct: 4 - [[0.5476245880126953, 4], [0.7901363372802734, 4], [0.9064092040061951, 4]]
Correct: 2 - [[0.6368984580039978, 2], [0.9088269472122192, 2], [0.5610599517822266, 4]]
Correct: 6 - [[0.25320303440093994, 3], [0.7279635667800903, 9], [0.2386617660522461, 6]]
Correct: 4 - [[0.27828308939933777, 9], [0.5403859615325928, 4], [0.2128734290599823, 4]]
Correct: 8 - [[0.5086559653282166, 9], [0.5019828081130981, 9], [0.3577234745025635, 8]]
Correct: 1 - [[0.7360835671424866, 1], [0.8417127132415771, 1], [0.7343299984931946, 1]]
Correct: 9 - [[0.7643707990646362, 9], [0.8307473659515381, 9], [0.49735546112060547, 9]]
Correct: 5 - [[0.24358981847763062, 3], [0.5949532985687256, 3], [0.416093647480011, 4]]
Correct: 6 - [[0.28853756189346313, 2], [0.5631104111671448, 2], [0.4217175841331482, 4]]
Correct: 5 - [[0.3614351451396942, 3], [0.3488788604736328, 2], [0.37011221051216125, 9]]
Correct: 1 - [[0.452735036611557, 9], [0.529453694820404, 9], [0.4016561210155487, 9]]
Correct: 8 - [[0.29764053225517273, 9], [0.3276052474975586, 6], [0.47209474444389343, 1]]
Correct: 6 - [[0.3316114544868469, 2], [0.4555870592594147, 2], [0.6241576671600342, 6]]
Correct: 6 - [[0.36932629346847534, 7], [0.5329775214195251, 0], [0.3310462534427643, 0]]
Correct: 7 - [[0.6755574345588684, 7], [0.7833981513977051, 7], [0.177566796541214, 9]]
Correct: 6 - [[0.45536696910858154, 9], [0.9265868067741394, 6], [0.5797256827354431, 6]]
Correct: 5 - [[0.4503447115421295, 3], [0.32897886633872986, 5], [0.2441079020500183, 5]]
Correct: 0 - [[0.2814348638057709, 9], [0.43672987818717957, 9], [0.5808674097061157, 6]]
Correct: 2 - [[0.3546711504459381, 2], [0.8896997570991516, 2], [0.2974914610385895, 2]]
Correct: 7 - [[0.4961785078048706, 2], [0.787240207195282, 2], [0.4066549241542816, 3]]
Correct: 6 - [[0.5258327722549438, 4], [0.7891110777854919, 4], [0.33893218636512756, 1]]
Correct: 1 - [[0.7700746655464172, 1], [0.7849194407463074, 1], [0.5596632361412048, 1]]
Correct: 2 - [[0.4699192941188812, 2], [0.7637571096420288, 2], [0.2990162968635559, 2]]
Correct: 3 - [[0.4644801914691925, 9], [0.5470809936523438, 9], [0.4175589382648468, 9]]
Correct: 1 - [[0.31582990288734436, 9], [0.7800147533416748, 1], [0.8085760474205017, 1]]
Correct: 6 - [[0.3108444809913635, 6], [0.41781380772590637, 6], [0.5506088137626648, 6]]
Correct: 4 - [[0.7093909978866577, 4], [0.9593505263328552, 4], [0.9413241147994995, 4]]
Correct: 9 - [[0.36878421902656555, 2], [0.4731156826019287, 2], [0.312191903591156, 2]]
Correct: 0 - [[0.4423202872276306, 2], [0.5216078162193298, 0], [0.5371457934379578, 0]]
Correct: 3 - [[0.4949730932712555, 3], [0.4050637483596802, 2], [0.24126149713993073, 2]]
Correct: 9 - [[0.5234050750732422, 9], [0.8930329084396362, 9], [0.37356260418891907, 6]]
Correct: 1 - [[0.48561978340148926, 9], [0.384918212890625, 9], [0.4037075638771057, 1]]
Correct: 0 - [[0.5669347643852234, 2], [0.3788284361362457, 0], [0.370993435382843, 3]]
Correct: 5 - [[0.2928580641746521, 5], [0.45308905839920044, 5], [0.3649073839187622, 5]]
Correct: 3 - [[0.4841703772544861, 2], [0.933405876159668, 4], [0.7403905391693115, 4]]
Correct: 1 - [[0.5024420619010925, 9], [0.7472102046012878, 1], [0.42411577701568604, 9]]
Correct: 6 - [[0.2589174211025238, 2], [0.764926016330719, 6], [0.7686822414398193, 6]]
Correct: 9 - [[0.7421567440032959, 9], [0.938031792640686, 9], [0.47683683037757874, 9]]
Correct: 8 - [[0.21300508081912994, 8], [0.3992781639099121, 8], [0.25189775228500366, 8]]
Correct: 9 - [[0.5401298999786377, 9], [0.5046728253364563, 9], [0.6517735123634338, 9]]
Correct: 0 - [[0.44321978092193604, 2], [0.735423743724823, 2], [0.5289493203163147, 0]]
Correct: 6 - [[0.26028168201446533, 3], [0.740911066532135, 6], [0.7208264470100403, 6]]
Correct: 1 - [[0.5540282130241394, 1], [0.584354043006897, 1], [0.41762712597846985, 1]]
Correct: 6 - [[0.3760615289211273, 3], [0.5062345266342163, 6], [0.6096222400665283, 6]]
Correct: 2 - [[0.27096080780029297, 4], [0.42987552285194397, 2], [0.2178841531276703, 1]]
Correct: 3 - [[0.684623658657074, 4], [0.47759419679641724, 4], [0.42350178956985474, 4]]
Correct: 5 - [[0.2739463150501251, 0], [0.37945759296417236, 7], [0.250844269990921, 5]]
Correct: 6 - [[0.3435758054256439, 6], [0.543700635433197, 6], [0.47336313128471375, 3]]
Correct: 9 - [[0.2606680393218994, 9], [0.6514574885368347, 9], [0.35362929105758667, 1]]
Correct: 0 - [[0.5150974988937378, 2], [0.5689800381660461, 2], [0.454610675573349, 4]]
Correct: 7 - [[0.8299742937088013, 7], [0.8967771530151367, 7], [0.3982413411140442, 7]]
Correct: 2 - [[0.26417842507362366, 7], [0.71625155210495, 2], [0.46033674478530884, 2]]
Correct: 4 - [[0.5543122291564941, 7], [0.5362272262573242, 4], [0.4445817172527313, 4]]
Correct: 0 - [[0.2929469347000122, 9], [0.35447099804878235, 0], [0.24492251873016357, 9]]
Correct: 3 - [[0.5101590752601624, 3], [0.9482861757278442, 3], [0.7769462466239929, 3]]
Correct: 6 - [[0.24791750311851501, 9], [0.5209288001060486, 2], [0.4392220675945282, 6]]
Correct: 8 - [[0.37146392464637756, 2], [0.2640923261642456, 9], [0.3937722146511078, 8]]
Correct: 6 - [[0.32463034987449646, 3], [0.2929608225822449, 2], [0.29311034083366394, 3]]
Correct: 9 - [[0.3612533509731293, 9], [0.6982699632644653, 9], [0.4831680953502655, 9]]
Correct: 1 - [[0.24542778730392456, 3], [0.434783011674881, 3], [0.25921911001205444, 6]]
Correct: 9 - [[0.19318486750125885, 3], [0.35593944787979126, 9], [0.19168712198734283, 4]]
Correct: 0 - [[0.3794524669647217, 0], [0.7423216700553894, 4], [0.6146427392959595, 4]]
Correct: 6 - [[0.3578956127166748, 2], [0.38254788517951965, 2], [0.49884241819381714, 1]]
Correct: 4 - [[0.5664135813713074, 2], [0.7094947695732117, 2], [0.46107709407806396, 2]]
Correct: 5 - [[0.5231481194496155, 3], [0.6773247122764587, 3], [0.3085613548755646, 3]]
Correct: 9 - [[0.5177428126335144, 9], [0.6171526312828064, 9], [0.3180365264415741, 2]]
Correct: 5 - [[0.4327887296676636, 7], [0.26205673813819885, 3], [0.4362315535545349, 9]]
Correct: 4 - [[0.2694476544857025, 4], [0.8051698207855225, 4], [0.46510088443756104, 4]]
Correct: 1 - [[0.44560542702674866, 1], [0.6069241166114807, 1], [0.7793098092079163, 1]]
Correct: 9 - [[0.6746211647987366, 9], [0.62916499376297, 9], [0.650582492351532, 9]]
Correct: 2 - [[0.3216325342655182, 0], [0.48574796319007874, 2], [0.3189326226711273, 4]]
Correct: 0 - [[0.44147393107414246, 7], [0.35097363591194153, 4], [0.6983945965766907, 4]]
Correct: 7 - [[0.6543298363685608, 7], [0.8993980288505554, 7], [0.5507417321205139, 7]]
Correct: 3 - [[0.7643932104110718, 3], [0.6964054107666016, 3], [0.4218652844429016, 9]]
Correct: 5 - [[0.36021870374679565, 3], [0.6405894160270691, 4], [0.36515936255455017, 5]]
Correct: 1 - [[0.2202332764863968, 9], [0.6725013852119446, 1], [0.4432990849018097, 1]]
Correct: 8 - [[0.23804381489753723, 2], [0.37884530425071716, 2], [0.36429712176322937, 0]]
Correct: 3 - [[0.4255204498767853, 2], [0.5656324625015259, 2], [0.18532809615135193, 3]]
Correct: 0 - [[0.4824143648147583, 0], [0.5917972326278687, 0], [0.26469773054122925, 2]]
Correct: 5 - [[0.4064311385154724, 3], [0.31591030955314636, 3], [0.24982362985610962, 3]]
Correct: 2 - [[0.6280190944671631, 0], [0.8575468063354492, 2], [0.2747940421104431, 2]]
Correct: 8 - [[0.19496430456638336, 4], [0.25092944502830505, 6], [0.37580758333206177, 6]]
Correct: 8 - [[0.4688734710216522, 9], [0.499759316444397, 8], [0.4426670968532562, 8]]
Correct: 3 - [[0.3442085087299347, 3], [0.40491265058517456, 3], [0.3156854808330536, 9]]
Correct: 9 - [[0.31093400716781616, 3], [0.3275972306728363, 3], [0.440388023853302, 3]]
Correct: 6 - [[0.4579823911190033, 6], [0.389874130487442, 6], [0.4496346414089203, 6]]
Correct: 0 - [[0.35591965913772583, 9], [0.282959520816803, 0], [0.4357956647872925, 3]]
Correct: 3 - [[0.32336366176605225, 3], [0.6527178287506104, 3], [0.38925713300704956, 0]]
Correct: 5 - [[0.2876720428466797, 0], [0.3095747232437134, 3], [0.2345823347568512, 3]]
Correct: 3 - [[0.3337322771549225, 3], [0.4173316955566406, 3], [0.40327706933021545, 3]]
Correct: 4 - [[0.6206637620925903, 4], [0.9405503869056702, 4], [0.608783483505249, 4]]
Correct: 1 - [[0.5111046433448792, 1], [0.7471386790275574, 1], [0.5838926434516907, 1]]
Correct: 5 - [[0.31869763135910034, 7], [0.629040539264679, 4], [0.3200191557407379, 0]]
Correct: 0 - [[0.2637617290019989, 2], [0.7386947274208069, 0], [0.47414469718933105, 4]]
Correct: 7 - [[0.43977057933807373, 2], [0.5539714694023132, 2], [0.26665356755256653, 7]]
Correct: 3 - [[0.582269549369812, 3], [0.6346317529678345, 3], [0.2123049646615982, 1]]
Correct: 9 - [[0.5868044495582581, 9], [0.953328013420105, 9], [0.7212026119232178, 9]]
Correct: 4 - [[0.4645795524120331, 2], [0.5914629697799683, 2], [0.2551333010196686, 5]]
Correct: 5 - [[0.47351211309432983, 3], [0.7221853733062744, 3], [0.4754472076892853, 5]]
Correct: 3 - [[0.48741862177848816, 3], [0.4852432608604431, 3], [0.5061594247817993, 3]]
Correct: 1 - [[0.30944424867630005, 9], [0.8469154834747314, 1], [0.28871390223503113, 1]]
Correct: 4 - [[0.2482459545135498, 3], [0.5347481966018677, 3], [0.4052942097187042, 3]]
Correct: 2 - [[0.28734108805656433, 2], [0.5468870401382446, 2], [0.1764243245124817, 5]]
Correct: 4 - [[0.49128955602645874, 4], [0.7451642155647278, 4], [0.4593706429004669, 4]]
Correct: 9 - [[0.9238994717597961, 9], [0.710056483745575, 9], [0.5470098257064819, 9]]
Correct: 9 - [[0.9147857427597046, 9], [0.392238974571228, 9], [0.40933188796043396, 9]]
Correct: 7 - [[0.8020885586738586, 7], [0.404288649559021, 7], [0.4651816785335541, 7]]
Correct: 1 - [[0.2704046666622162, 9], [0.2972452938556671, 3], [0.47655895352363586, 1]]
Correct: 7 - [[0.9384264349937439, 7], [0.8366945385932922, 7], [0.4911598861217499, 4]]
Correct: 0 - [[0.41619357466697693, 0], [0.6399240493774414, 0], [0.18067973852157593, 6]]
Correct: 1 - [[0.7369672656059265, 1], [0.6868130564689636, 1], [0.5066127777099609, 1]]
Correct: 2 - [[0.6755572557449341, 2], [0.9184871315956116, 2], [0.38743630051612854, 2]]
Correct: 1 - [[0.4034965932369232, 7], [0.7345101833343506, 3], [0.25615760684013367, 6]]
Correct: 5 - [[0.4376409947872162, 6], [0.5215153694152832, 1], [0.6615452766418457, 1]]
Correct: 3 - [[0.5860661268234253, 3], [0.6544488668441772, 3], [0.30438098311424255, 3]]
Correct: 8 - [[0.4998932182788849, 6], [0.5064624547958374, 6], [0.2681191563606262, 1]]
Correct: 4 - [[0.48162174224853516, 3], [0.4382372498512268, 4], [0.4431229531764984, 3]]
Correct: 1 - [[0.5839719772338867, 1], [0.9201406836509705, 1], [0.5998152494430542, 1]]
Correct: 5 - [[0.3058626353740692, 3], [0.39775848388671875, 6], [0.6965116858482361, 6]]
Correct: 1 - [[0.5218918919563293, 1], [0.40815120935440063, 1], [0.5965625047683716, 1]]
Correct: 9 - [[0.6911686062812805, 9], [0.7546977400779724, 9], [0.496807336807251, 9]]
Correct: 9 - [[0.3748134970664978, 2], [0.5062002539634705, 9], [0.3623795509338379, 4]]
